date,query,page,impressions,clicks,ctr,position
2025-07-13,precatórios como funciona,https://precavida.com.br/blog/direitos-precatórios,553,72,0.13199854431872401,4.8
2025-07-13,precatórios tempo recebimento,https://precavida.com.br/blog/direitos-precatórios,550,78,0.14275507786949077,2.5
2025-07-13,precatórios,https://precavida.com.br/blog/direitos-precatórios,319,43,0.13544117732270305,3.3
2025-07-13,direitos precatórios,https://precavida.com.br/blog/direitos-precatórios,491,39,0.08025738238674926,3.8
2025-07-13,precatórios tributários,https://precavida.com.br/blog/leis-precatorias,363,46,0.12875122612883177,3.0
2025-07-13,precatórios estaduais,https://precavida.com.br/blog/leis-precatorias,497,51,0.1043659887811796,3.4
2025-07-13,simular precatórios,https://precavida.com.br/blog/leis-precatorias,369,29,0.08100597125230692,3.9
2025-07-13,precatórios união,https://precavida.com.br/blog/leis-precatorias,353,40,0.11514596400658492,4.7
2025-07-13,o que são precatórios,https://precavida.com.br/blog/leis-precatorias,325,36,0.11191982395189823,4.1
2025-07-13,precatórios valor,https://precavida.com.br/contato,190,20,0.10611850405024484,3.6
2025-07-13,precatórios como funciona,https://precavida.com.br/contato,332,35,0.10670943260157074,3.9
2025-07-13,precatórios precavida,https://precavida.com.br/contato,293,42,0.14565310735076287,4.3
2025-07-13,simular precatórios,https://precavida.com.br/contato,187,16,0.08726684276964258,4.5
2025-07-13,advogado precatórios,https://precavida.com.br/contato,144,16,0.11474834503603024,3.5
2025-07-13,simular precatórios,https://precavida.com.br/sobre,253,33,0.13438161769378254,3.0
2025-07-13,precatórios dívida pública,https://precavida.com.br/sobre,316,35,0.11287019697232994,3.0
2025-07-13,precatórios união,https://precavida.com.br/sobre,170,19,0.11247629894990796,4.5
2025-07-13,precatórios tributários,https://precavida.com.br/sobre,241,23,0.09567556191630107,3.4
2025-07-13,o que são precatórios,https://precavida.com.br/sobre,220,22,0.1015177680454693,4.1
2025-07-13,precatórios valor,https://precavida.com.br/servicos,124,17,0.13885387373841918,4.5
2025-07-13,leis precatórias,https://precavida.com.br/servicos,219,10,0.046754496906105704,6.8
2025-07-13,precatórios,https://precavida.com.br/servicos,368,54,0.14814432261433724,3.1
2025-07-13,simular precatórios,https://precavida.com.br/servicos,206,17,0.08361066956887554,3.5
2025-07-13,o que são precatórios,https://precavida.com.br/servicos,328,35,0.10732881880115638,4.8
2025-07-13,precatórios municipais,https://precavida.com.br/servicos/consultoria,267,23,0.08884311977995926,4.3
2025-07-13,precatórios tempo recebimento,https://precavida.com.br/servicos/consultoria,180,25,0.1390121508639457,4.5
2025-07-13,advogado precatórios,https://precavida.com.br/servicos/consultoria,240,24,0.10256832424002424,2.9
2025-07-13,precavida precatórios,https://precavida.com.br/servicos/consultoria,151,18,0.12402258883343828,3.6
2025-07-13,simular precatórios,https://precavida.com.br/servicos/consultoria,167,24,0.14444160758009544,4.3
2025-07-13,como receber precatórios,https://precavida.com.br/servicos/advocacia,300,27,0.09305886199161806,4.4
2025-07-13,precatórios precavida,https://precavida.com.br/servicos/advocacia,201,19,0.09716780923934193,3.8
2025-07-13,precatórios tempo recebimento,https://precavida.com.br/servicos/advocacia,280,27,0.09924753774559077,4.1
2025-07-13,precatórios,https://precavida.com.br/servicos/advocacia,188,22,0.12055482030425765,4.1
2025-07-13,precatórios estaduais,https://precavida.com.br/servicos/advocacia,155,13,0.08858790261667494,4.8
2025-07-13,precatórios estaduais,https://precavida.com.br/casos-de-sucesso,160,22,0.13868211183367724,3.4
2025-07-13,consultoria precatórios,https://precavida.com.br/casos-de-sucesso,246,26,0.10896215897165475,4.5
2025-07-13,calculadora precatórios,https://precavida.com.br/casos-de-sucesso,333,42,0.12811354875112696,2.7
2025-07-13,precatórios municipais,https://precavida.com.br/casos-de-sucesso,287,32,0.11156149705200219,4.1
2025-07-13,como receber precatórios,https://precavida.com.br/casos-de-sucesso,176,16,0.09250739504528528,2.5
2025-07-13,precatórios precavida,https://precavida.com.br/duvidas-frequentes,334,26,0.08035101883923396,4.0
2025-07-13,o que são precatórios,https://precavida.com.br/duvidas-frequentes,331,30,0.09349916817566568,4.8
2025-07-13,precatórios união,https://precavida.com.br/duvidas-frequentes,145,19,0.13326726824540064,3.8
2025-07-13,advogado precatórios,https://precavida.com.br/duvidas-frequentes,226,21,0.09518704497862482,2.8
2025-07-13,precatórios como funciona,https://precavida.com.br/duvidas-frequentes,227,29,0.1284121206089062,2.7
2025-07-14,precatórios estaduais,https://precavida.com.br/,1104,111,0.10060246141771273,3.9
2025-07-14,calculadora precatórios,https://precavida.com.br/,1703,249,0.14624419724938237,3.6
2025-07-14,precatórios precavida,https://precavida.com.br/,1144,159,0.13922250443780454,3.0
2025-07-14,precatórios alimentares,https://precavida.com.br/,1498,181,0.12085537787914816,3.5
2025-07-14,direitos precatórios,https://precavida.com.br/,1640,154,0.09440822621258606,2.9
2025-07-14,precatórios alimentares,https://precavida.com.br/precatorios,642,70,0.11005190829918127,4.0
2025-07-14,precatórios valor,https://precavida.com.br/precatorios,770,105,0.13735391828789292,4.7
2025-07-14,precatórios tributários,https://precavida.com.br/precatorios,662,76,0.11579497670914571,2.6
2025-07-14,precatórios precavida,https://precavida.com.br/precatorios,793,112,0.14140764642623704,4.0
2025-07-14,calculadora precatórios,https://precavida.com.br/precatorios,745,68,0.09259329651767635,2.6
2025-07-14,advogado precatórios,https://precavida.com.br/precatorios/como-receber,426,38,0.09015277731840327,3.4
2025-07-14,precatórios valor,https://precavida.com.br/precatorios/como-receber,568,45,0.08076307170224326,3.3
2025-07-14,precatórios municipais,https://precavida.com.br/precatorios/como-receber,591,60,0.1025092867233759,3.9
2025-07-14,precatórios como funciona,https://precavida.com.br/precatorios/como-receber,573,69,0.12212613377610043,3.5
2025-07-14,leis precatórias,https://precavida.com.br/precatorios/como-receber,435,28,0.06581328116651787,6.7
2025-07-14,como receber precatórios,https://precavida.com.br/precatorios/tipos,583,66,0.1145753983773706,2.6
2025-07-14,precatórios precavida,https://precavida.com.br/precatorios/tipos,483,42,0.08868648753832994,3.6
2025-07-14,precatórios valor,https://precavida.com.br/precatorios/tipos,534,51,0.09654953420422202,4.0
2025-07-14,precatórios dívida pública,https://precavida.com.br/precatorios/tipos,398,55,0.13992721468436053,4.1
2025-07-14,advogado precatórios,https://precavida.com.br/precatorios/tipos,444,61,0.13891500046610644,3.2
2025-07-14,precatórios tempo recebimento,https://precavida.com.br/precatorios/calculadora,657,56,0.08665838724441464,2.7
2025-07-14,o que são precatórios,https://precavida.com.br/precatorios/calculadora,725,96,0.13275845955467008,3.2
2025-07-14,precatórios dívida pública,https://precavida.com.br/precatorios/calculadora,616,70,0.11456730203973088,4.4
2025-07-14,precavida precatórios,https://precavida.com.br/precatorios/calculadora,427,47,0.11182072188357683,4.2
2025-07-14,precatórios precavida,https://precavida.com.br/precatorios/calculadora,525,45,0.08719205276705452,4.8
2025-07-14,leis precatórias,https://precavida.com.br/blog,270,11,0.041317062813859974,7.2
2025-07-14,o que são precatórios,https://precavida.com.br/blog,279,29,0.10582156730540344,4.8
2025-07-14,precatórios,https://precavida.com.br/blog,504,70,0.14076104107256507,4.8
2025-07-14,precatórios estaduais,https://precavida.com.br/blog,389,32,0.08336023730263219,2.6
2025-07-14,precatórios união,https://precavida.com.br/blog,338,41,0.12289254430989882,3.3
2025-07-14,precatórios tempo recebimento,https://precavida.com.br/blog/o-que-sao-precatorios,284,37,0.1327124378896439,4.7
2025-07-14,calculadora precatórios,https://precavida.com.br/blog/o-que-sao-precatorios,424,49,0.11652345908381956,4.2
2025-07-14,precatórios municipais,https://precavida.com.br/blog/o-que-sao-precatorios,358,53,0.148344461691662,4.2
2025-07-14,precatórios estaduais,https://precavida.com.br/blog/o-que-sao-precatorios,403,34,0.08642595610370368,3.7
2025-07-14,precatórios tributários,https://precavida.com.br/blog/o-que-sao-precatorios,510,60,0.11909606641894538,2.7
2025-07-14,leis precatórias,https://precavida.com.br/blog/direitos-precatórios,164,8,0.05340751954112628,7.0
2025-07-14,direitos precatórios,https://precavida.com.br/blog/direitos-precatórios,374,35,0.09460630206003545,2.8
2025-07-14,como receber precatórios,https://precavida.com.br/blog/direitos-precatórios,501,51,0.10193513194646057,3.8
2025-07-14,precatórios dívida pública,https://precavida.com.br/blog/direitos-precatórios,394,54,0.1393464885303065,4.1
2025-07-14,precatórios alimentares,https://precavida.com.br/blog/direitos-precatórios,334,35,0.10545506482564138,3.0
2025-07-14,precatórios tributários,https://precavida.com.br/blog/leis-precatorias,278,28,0.1015002745882021,2.9
2025-07-14,precavida precatórios,https://precavida.com.br/blog/leis-precatorias,483,68,0.14133373653517764,2.9
2025-07-14,direitos precatórios,https://precavida.com.br/blog/leis-precatorias,480,53,0.11225927742639247,2.5
2025-07-14,precatórios tempo recebimento,https://precavida.com.br/blog/leis-precatorias,323,36,0.11168486412344111,4.2
2025-07-14,precatórios dívida pública,https://precavida.com.br/blog/leis-precatorias,329,34,0.1048098783955213,3.9
2025-07-14,direitos precatórios,https://precavida.com.br/contato,299,31,0.10588464727138645,3.6
2025-07-14,precatórios estaduais,https://precavida.com.br/contato,156,17,0.10958118605297218,4.3
2025-07-14,precatórios tempo recebimento,https://precavida.com.br/contato,219,21,0.0993147989889189,2.9
2025-07-14,precavida precatórios,https://precavida.com.br/contato,306,25,0.0834910014662455,2.8
2025-07-14,precatórios valor,https://precavida.com.br/contato,242,20,0.08371964397023687,3.0
2025-07-14,o que são precatórios,https://precavida.com.br/sobre,290,35,0.1234154518616636,3.1
2025-07-14,precatórios precavida,https://precavida.com.br/sobre,267,35,0.13137470608714824,2.8
2025-07-14,calculadora precatórios,https://precavida.com.br/sobre,226,21,0.09425028357158838,2.9
2025-07-14,leis precatórias,https://precavida.com.br/sobre,157,4,0.03015534352296686,5.9
2025-07-14,como receber precatórios,https://precavida.com.br/sobre,198,22,0.11337308303815388,4.3
2025-07-14,consultoria precatórios,https://precavida.com.br/servicos,178,16,0.08992835586784044,4.7
2025-07-14,leis precatórias,https://precavida.com.br/servicos,92,2,0.03104134238418752,6.3
2025-07-14,precatórios municipais,https://precavida.com.br/servicos,244,32,0.1332182526567301,2.9
2025-07-14,advogado precatórios,https://precavida.com.br/servicos,140,16,0.12082112006895582,4.9
2025-07-14,como receber precatórios,https://precavida.com.br/servicos,328,27,0.0831623563716177,3.7
2025-07-14,precatórios,https://precavida.com.br/servicos/consultoria,196,26,0.13627248325596042,2.7
2025-07-14,precatórios precavida,https://precavida.com.br/servicos/consultoria,247,36,0.1492855182901029,4.3
2025-07-14,consultoria precatórios,https://precavida.com.br/servicos/consultoria,230,25,0.11211255335024947,3.1
2025-07-14,leis precatórias,https://precavida.com.br/servicos/consultoria,150,8,0.055891552781509715,6.0
2025-07-14,precatórios municipais,https://precavida.com.br/servicos/consultoria,275,36,0.1309750879912527,4.2
2025-07-14,precatórios,https://precavida.com.br/servicos/advocacia,257,33,0.13187087005903142,3.1
2025-07-14,precatórios estaduais,https://precavida.com.br/servicos/advocacia,274,25,0.09356894786987682,4.4
2025-07-14,precatórios valor,https://precavida.com.br/servicos/advocacia,272,38,0.14140008251281394,4.9
2025-07-14,leis precatórias,https://precavida.com.br/servicos/advocacia,231,17,0.077915306268667,6.3
2025-07-14,precatórios precavida,https://precavida.com.br/servicos/advocacia,293,30,0.10441915394484731,4.8
2025-07-14,advogado precatórios,https://precavida.com.br/casos-de-sucesso,179,18,0.1040292110174299,3.8
2025-07-14,precatórios tempo recebimento,https://precavida.com.br/casos-de-sucesso,174,25,0.14777071249095192,3.6
2025-07-14,precatórios valor,https://precavida.com.br/casos-de-sucesso,241,27,0.11492489132960373,4.9
2025-07-14,calculadora precatórios,https://precavida.com.br/casos-de-sucesso,183,27,0.14766700282905043,2.9
2025-07-14,consultoria precatórios,https://precavida.com.br/casos-de-sucesso,338,33,0.10017819676192964,3.3
2025-07-14,consultoria precatórios,https://precavida.com.br/duvidas-frequentes,248,28,0.1141856509551965,2.8
2025-07-14,precatórios,https://precavida.com.br/duvidas-frequentes,134,10,0.08004491979996221,4.2
2025-07-14,precatórios tributários,https://precavida.com.br/duvidas-frequentes,203,27,0.13496843092240943,4.7
2025-07-14,o que são precatórios,https://precavida.com.br/duvidas-frequentes,319,28,0.09085259107319987,4.4
2025-07-14,direitos precatórios,https://precavida.com.br/duvidas-frequentes,172,22,0.13131371940501718,2.9
2025-07-15,precatórios valor,https://precavida.com.br/,1095,149,0.1368196362070368,3.4
2025-07-15,precatórios precavida,https://precavida.com.br/,1481,212,0.14329139774195632,3.5
2025-07-15,como receber precatórios,https://precavida.com.br/,1377,126,0.0921311378439779,4.0
2025-07-15,consultoria precatórios,https://precavida.com.br/,1435,172,0.12047171920345981,3.3
2025-07-15,leis precatórias,https://precavida.com.br/,1068,54,0.050815615189926236,5.8
2025-07-15,direitos precatórios,https://precavida.com.br/precatorios,872,80,0.09283605207739484,3.7
2025-07-15,consultoria precatórios,https://precavida.com.br/precatorios,642,82,0.1285893371844905,3.8
2025-07-15,precatórios precavida,https://precavida.com.br/precatorios,824,92,0.1127865212022779,4.3
2025-07-15,como receber precatórios,https://precavida.com.br/precatorios,694,77,0.11228987874043811,4.9
2025-07-15,precatórios dívida pública,https://precavida.com.br/precatorios,707,60,0.0861900291063633,4.4
2025-07-15,precatórios estaduais,https://precavida.com.br/precatorios/como-receber,505,71,0.14144636646311,4.7
2025-07-15,consultoria precatórios,https://precavida.com.br/precatorios/como-receber,466,50,0.10820594882149656,3.5
2025-07-15,leis precatórias,https://precavida.com.br/precatorios/como-receber,254,14,0.05590041401245473,7.3
2025-07-15,precavida precatórios,https://precavida.com.br/precatorios/como-receber,400,59,0.14903214659908112,3.2
2025-07-15,precatórios como funciona,https://precavida.com.br/precatorios/como-receber,460,46,0.10034038468883215,2.7
2025-07-15,precatórios alimentares,https://precavida.com.br/precatorios/tipos,547,80,0.14770949233078454,3.9
2025-07-15,advogado precatórios,https://precavida.com.br/precatorios/tipos,467,65,0.13965789870049272,4.2
2025-07-15,o que são precatórios,https://precavida.com.br/precatorios/tipos,630,91,0.14555718459525374,4.3
2025-07-15,precatórios união,https://precavida.com.br/precatorios/tipos,760,64,0.08469994433226063,3.0
2025-07-15,precatórios dívida pública,https://precavida.com.br/precatorios/tipos,522,45,0.08678045457083304,2.8
2025-07-15,direitos precatórios,https://precavida.com.br/precatorios/calculadora,608,65,0.1083190135200349,2.8
2025-07-15,precatórios união,https://precavida.com.br/precatorios/calculadora,569,67,0.11827034732862567,4.6
2025-07-15,precatórios alimentares,https://precavida.com.br/precatorios/calculadora,763,84,0.1102647589164767,4.0
2025-07-15,precatórios,https://precavida.com.br/precatorios/calculadora,390,49,0.12602257539963524,4.5
2025-07-15,precatórios tributários,https://precavida.com.br/precatorios/calculadora,523,49,0.0940245728442899,4.2
2025-07-15,precatórios alimentares,https://precavida.com.br/blog,411,52,0.12883568924657898,3.5
2025-07-15,consultoria precatórios,https://precavida.com.br/blog,303,27,0.09037165710298677,4.5
2025-07-15,precatórios precavida,https://precavida.com.br/blog,363,29,0.08077137507973361,3.9
2025-07-15,precatórios união,https://precavida.com.br/blog,335,42,0.12600340115570538,4.1
2025-07-15,simular precatórios,https://precavida.com.br/blog,379,55,0.14739575676434669,4.8
2025-07-15,precatórios tributários,https://precavida.com.br/blog/o-que-sao-precatorios,392,37,0.094754609722036,4.7
2025-07-15,simular precatórios,https://precavida.com.br/blog/o-que-sao-precatorios,515,47,0.09221478153701385,3.8
2025-07-15,calculadora precatórios,https://precavida.com.br/blog/o-que-sao-precatorios,310,32,0.10375037537637145,4.3
2025-07-15,precatórios,https://precavida.com.br/blog/o-que-sao-precatorios,558,75,0.13494726570980645,2.9
2025-07-15,precatórios municipais,https://precavida.com.br/blog/o-que-sao-precatorios,475,68,0.14413120164538012,3.5
2025-07-15,precatórios alimentares,https://precavida.com.br/blog/direitos-precatórios,328,39,0.12065073031460244,4.0
2025-07-15,precatórios tempo recebimento,https://precavida.com.br/blog/direitos-precatórios,483,40,0.08314503924598193,3.5
2025-07-15,simular precatórios,https://precavida.com.br/blog/direitos-precatórios,482,42,0.08743543047428409,2.7
2025-07-15,precatórios municipais,https://precavida.com.br/blog/direitos-precatórios,500,74,0.14869298774020395,4.4
2025-07-15,calculadora precatórios,https://precavida.com.br/blog/direitos-precatórios,556,78,0.14165287876263155,2.8
2025-07-15,precatórios tempo recebimento,https://precavida.com.br/blog/leis-precatorias,277,30,0.11090699168618498,4.4
2025-07-15,precatórios valor,https://precavida.com.br/blog/leis-precatorias,407,58,0.14464855918425845,4.6
2025-07-15,como receber precatórios,https://precavida.com.br/blog/leis-precatorias,347,30,0.08932516492322803,3.6
2025-07-15,o que são precatórios,https://precavida.com.br/blog/leis-precatorias,498,48,0.0976746459631414,3.0
2025-07-15,calculadora precatórios,https://precavida.com.br/blog/leis-precatorias,437,57,0.1319507734577825,3.1
2025-07-15,precatórios valor,https://precavida.com.br/contato,156,22,0.14253037080441816,4.5
2025-07-15,precavida precatórios,https://precavida.com.br/contato,275,38,0.14051438104389277,3.9
2025-07-15,direitos precatórios,https://precavida.com.br/contato,234,33,0.14376919501259808,4.3
2025-07-15,como receber precatórios,https://precavida.com.br/contato,316,37,0.1199259048546128,4.6
2025-07-15,precatórios,https://precavida.com.br/contato,298,42,0.14298290304175623,3.4
2025-07-15,precatórios estaduais,https://precavida.com.br/sobre,161,18,0.1162072806870631,2.8
2025-07-15,como receber precatórios,https://precavida.com.br/sobre,154,18,0.1221042709636514,3.1
2025-07-15,precatórios tributários,https://precavida.com.br/sobre,222,22,0.10029275361120055,4.6
2025-07-15,precatórios valor,https://precavida.com.br/sobre,216,30,0.14107097745689104,3.4
2025-07-15,precatórios tempo recebimento,https://precavida.com.br/sobre,208,25,0.12027491120172953,2.7
2025-07-15,precavida precatórios,https://precavida.com.br/servicos,336,37,0.11296850946236313,2.8
2025-07-15,simular precatórios,https://precavida.com.br/servicos,233,25,0.10949839881257473,2.6
2025-07-15,consultoria precatórios,https://precavida.com.br/servicos,196,17,0.08975020396930226,4.4
2025-07-15,precatórios tempo recebimento,https://precavida.com.br/servicos,346,46,0.13301413354600614,3.3
2025-07-15,o que são precatórios,https://precavida.com.br/servicos,146,21,0.14635983176134476,2.7
2025-07-15,simular precatórios,https://precavida.com.br/servicos/consultoria,175,15,0.08906252033215453,3.7
2025-07-15,o que são precatórios,https://precavida.com.br/servicos/consultoria,135,12,0.0957671528721123,3.7
2025-07-15,precatórios como funciona,https://precavida.com.br/servicos/consultoria,251,35,0.13948834517114972,3.3
2025-07-15,como receber precatórios,https://precavida.com.br/servicos/consultoria,190,25,0.13415292698687,2.6
2025-07-15,precatórios valor,https://precavida.com.br/servicos/consultoria,204,26,0.12773588514217477,4.7
2025-07-15,precatórios,https://precavida.com.br/servicos/advocacia,276,30,0.10987835070839631,3.6
2025-07-15,precatórios dívida pública,https://precavida.com.br/servicos/advocacia,166,20,0.12309572412652833,2.8
2025-07-15,precatórios alimentares,https://precavida.com.br/servicos/advocacia,253,36,0.14426480117480883,3.4
2025-07-15,o que são precatórios,https://precavida.com.br/servicos/advocacia,203,19,0.09589881203259962,4.0
2025-07-15,precatórios tempo recebimento,https://precavida.com.br/servicos/advocacia,324,26,0.08104289919978311,5.0
2025-07-15,leis precatórias,https://precavida.com.br/casos-de-sucesso,159,7,0.047483373210734134,5.1
2025-07-15,o que são precatórios,https://precavida.com.br/casos-de-sucesso,242,26,0.10784730556241494,2.8
2025-07-15,como receber precatórios,https://precavida.com.br/casos-de-sucesso,183,26,0.1456859099720063,2.7
2025-07-15,precatórios precavida,https://precavida.com.br/casos-de-sucesso,204,21,0.10498708198096462,4.3
2025-07-15,precatórios estaduais,https://precavida.com.br/casos-de-sucesso,207,21,0.1056853544310822,3.3
2025-07-15,precatórios dívida pública,https://precavida.com.br/duvidas-frequentes,255,21,0.08377982738811136,3.8
2025-07-15,consultoria precatórios,https://precavida.com.br/duvidas-frequentes,289,28,0.09958486918725987,4.1
2025-07-15,leis precatórias,https://precavida.com.br/duvidas-frequentes,147,8,0.05604974740391073,7.5
2025-07-15,precavida precatórios,https://precavida.com.br/duvidas-frequentes,253,26,0.1060672989543062,3.0
2025-07-15,calculadora precatórios,https://precavida.com.br/duvidas-frequentes,164,18,0.11081941869477605,3.1
2025-07-16,precatórios tributários,https://precavida.com.br/,1203,165,0.13790251953569616,3.5
2025-07-16,precatórios união,https://precavida.com.br/,1026,109,0.10687553819026817,4.6
2025-07-16,precatórios,https://precavida.com.br/,1180,98,0.08310908850812458,3.5
2025-07-16,precatórios alimentares,https://precavida.com.br/,1188,139,0.11727443563683461,4.1
2025-07-16,o que são precatórios,https://precavida.com.br/,1469,153,0.10434631769065314,3.9
2025-07-16,precatórios,https://precavida.com.br/precatorios,672,94,0.1406019604200754,4.1
2025-07-16,advogado precatórios,https://precavida.com.br/precatorios,474,69,0.14667315155633381,3.9
2025-07-16,calculadora precatórios,https://precavida.com.br/precatorios,651,73,0.11244517758241632,4.8
2025-07-16,direitos precatórios,https://precavida.com.br/precatorios,839,82,0.09820704960359945,4.4
2025-07-16,simular precatórios,https://precavida.com.br/precatorios,663,64,0.09667588345133579,5.0
2025-07-16,precatórios,https://precavida.com.br/precatorios/como-receber,743,61,0.08270243460750809,3.9
2025-07-16,calculadora precatórios,https://precavida.com.br/precatorios/como-receber,575,77,0.13476984013402593,4.1
2025-07-16,precatórios precavida,https://precavida.com.br/precatorios/como-receber,378,38,0.102469257403314,3.9
2025-07-16,como receber precatórios,https://precavida.com.br/precatorios/como-receber,632,51,0.08120866805906334,3.6
2025-07-16,leis precatórias,https://precavida.com.br/precatorios/como-receber,255,13,0.0540103954962429,7.9
2025-07-16,precatórios dívida pública,https://precavida.com.br/precatorios/tipos,647,94,0.14673053007187725,3.9
2025-07-16,direitos precatórios,https://precavida.com.br/precatorios/tipos,658,65,0.0993301039797653,4.4
2025-07-16,precatórios valor,https://precavida.com.br/precatorios/tipos,684,61,0.09028312497576134,4.1
2025-07-16,o que são precatórios,https://precavida.com.br/precatorios/tipos,412,38,0.09289788453214538,4.1
2025-07-16,como receber precatórios,https://precavida.com.br/precatorios/tipos,815,67,0.08293689108445153,3.9
2025-07-16,leis precatórias,https://precavida.com.br/precatorios/calculadora,413,17,0.04173484301184477,5.1
2025-07-16,o que são precatórios,https://precavida.com.br/precatorios/calculadora,434,50,0.11577248622046049,3.6
2025-07-16,calculadora precatórios,https://precavida.com.br/precatorios/calculadora,530,73,0.13803964970699328,3.9
2025-07-16,precatórios dívida pública,https://precavida.com.br/precatorios/calculadora,625,62,0.09981590807449492,3.6
2025-07-16,precatórios,https://precavida.com.br/precatorios/calculadora,404,41,0.10344900495005338,4.5
2025-07-16,precatórios valor,https://precavida.com.br/blog,315,28,0.09050442772977862,3.2
2025-07-16,precatórios como funciona,https://precavida.com.br/blog,423,57,0.13656239496109934,4.0
2025-07-16,precatórios alimentares,https://precavida.com.br/blog,466,62,0.1348427003674511,4.4
2025-07-16,consultoria precatórios,https://precavida.com.br/blog,497,68,0.1381508738606277,3.0
2025-07-16,precatórios,https://precavida.com.br/blog,290,38,0.13338282853251293,2.9
2025-07-16,como receber precatórios,https://precavida.com.br/blog/o-que-sao-precatorios,478,55,0.11694294792320123,4.6
2025-07-16,simular precatórios,https://precavida.com.br/blog/o-que-sao-precatorios,294,34,0.11642351985626831,4.1
2025-07-16,leis precatórias,https://precavida.com.br/blog/o-que-sao-precatorios,219,9,0.04465326544309762,7.5
2025-07-16,precavida precatórios,https://precavida.com.br/blog/o-que-sao-precatorios,340,50,0.1484232331465002,4.5
2025-07-16,precatórios valor,https://precavida.com.br/blog/o-que-sao-precatorios,346,30,0.08807918435718953,4.4
2025-07-16,leis precatórias,https://precavida.com.br/blog/direitos-precatórios,251,12,0.04811484979589653,5.2
2025-07-16,precatórios tributários,https://precavida.com.br/blog/direitos-precatórios,446,48,0.10931951609316044,3.6
2025-07-16,precatórios valor,https://precavida.com.br/blog/direitos-precatórios,499,72,0.1448001863631093,5.0
2025-07-16,precatórios como funciona,https://precavida.com.br/blog/direitos-precatórios,375,45,0.1209328735367446,3.5
2025-07-16,como receber precatórios,https://precavida.com.br/blog/direitos-precatórios,324,33,0.1039100261924349,4.5
2025-07-16,precatórios união,https://precavida.com.br/blog/leis-precatorias,467,43,0.09386729518317485,4.7
2025-07-16,como receber precatórios,https://precavida.com.br/blog/leis-precatorias,359,31,0.08845521918910587,2.5
2025-07-16,precatórios valor,https://precavida.com.br/blog/leis-precatorias,381,43,0.11289021880924537,4.3
2025-07-16,precatórios dívida pública,https://precavida.com.br/blog/leis-precatorias,278,30,0.11019939051326515,2.6
2025-07-16,precatórios estaduais,https://precavida.com.br/blog/leis-precatorias,470,54,0.11604279645295143,2.7
2025-07-16,precavida precatórios,https://precavida.com.br/contato,284,28,0.10053743241974766,3.1
2025-07-16,precatórios tempo recebimento,https://precavida.com.br/contato,273,33,0.12140346014956399,4.7
2025-07-16,precatórios valor,https://precavida.com.br/contato,190,25,0.13171238962151602,2.6
2025-07-16,precatórios como funciona,https://precavida.com.br/contato,282,35,0.12415823982270627,4.8
2025-07-16,precatórios estaduais,https://precavida.com.br/contato,271,24,0.08942238778875038,3.7
2025-07-16,precatórios municipais,https://precavida.com.br/sobre,139,17,0.12545833320727123,3.4
2025-07-16,precatórios precavida,https://precavida.com.br/sobre,255,33,0.13057732299838706,2.9
2025-07-16,precavida precatórios,https://precavida.com.br/sobre,253,25,0.10081439729430186,2.7
2025-07-16,como receber precatórios,https://precavida.com.br/sobre,227,26,0.11676355503937583,3.8
2025-07-16,precatórios estaduais,https://precavida.com.br/sobre,334,34,0.10259600510362343,3.6
2025-07-16,advogado precatórios,https://precavida.com.br/servicos,284,34,0.12308342480663745,3.9
2025-07-16,precatórios municipais,https://precavida.com.br/servicos,163,16,0.10014902136601056,2.9
2025-07-16,precatórios estaduais,https://precavida.com.br/servicos,298,29,0.10019351747441546,4.7
2025-07-16,o que são precatórios,https://precavida.com.br/servicos,248,35,0.14471610967976764,4.4
2025-07-16,direitos precatórios,https://precavida.com.br/servicos,212,29,0.13871529970771723,3.0
2025-07-16,precatórios municipais,https://precavida.com.br/servicos/consultoria,326,30,0.0942198657224225,2.6
2025-07-16,precatórios,https://precavida.com.br/servicos/consultoria,326,28,0.08883250920603161,3.6
2025-07-16,o que são precatórios,https://precavida.com.br/servicos/consultoria,278,35,0.12944255399959426,2.8
2025-07-16,direitos precatórios,https://precavida.com.br/servicos/consultoria,173,17,0.09841395725369802,3.6
2025-07-16,precatórios precavida,https://precavida.com.br/servicos/consultoria,202,17,0.08815238481604136,4.3
2025-07-16,precatórios como funciona,https://precavida.com.br/servicos/advocacia,189,23,0.12414367594932407,3.2
2025-07-16,como receber precatórios,https://precavida.com.br/servicos/advocacia,323,41,0.12815563024607818,2.7
2025-07-16,leis precatórias,https://precavida.com.br/servicos/advocacia,90,6,0.069709869966394,7.8
2025-07-16,precatórios precavida,https://precavida.com.br/servicos/advocacia,227,31,0.13863445275597383,3.9
2025-07-16,advogado precatórios,https://precavida.com.br/servicos/advocacia,161,15,0.0972139611063989,4.1
2025-07-16,precatórios precavida,https://precavida.com.br/casos-de-sucesso,273,35,0.1313492479530785,4.5
2025-07-16,precatórios tempo recebimento,https://precavida.com.br/casos-de-sucesso,213,18,0.08620981958924452,4.1
2025-07-16,leis precatórias,https://precavida.com.br/casos-de-sucesso,222,6,0.03015988552358701,7.2
2025-07-16,direitos precatórios,https://precavida.com.br/casos-de-sucesso,157,20,0.12969933571270148,4.0
2025-07-16,calculadora precatórios,https://precavida.com.br/casos-de-sucesso,144,15,0.10662031608947997,3.2
2025-07-16,precatórios precavida,https://precavida.com.br/duvidas-frequentes,255,32,0.1267583061304256,4.7
